id,city,postcode,coord_X,coord_Y,dist,bearing,house_state_index,house_quality_index,floors,bedrooms,baths,basement,living_m2,lot_m2,living_vs_neighbors,lot_vs_neighbors,age_since_construction,age_since_renovation,POI_view,view_quality,month,dow,price
159,Springfield,10027,-15159.5016478955,-22449.7247249435,27088.754686,-145.970241,Good,5,1,3,2.25,S,150,661,0.74,0.84,48,48,N,Very Poor,11,Thursday,192516
160,Springfield,10016,-11494.2502563511,-4069.04765168857,12193.233277,-109.494331,Fair,3,1,4,1,N,74,812,0.61,1,71,70,N,Very Poor,11,Saturday,235353
161,Springfield,10003,-4161.6249510485,26029.4739826384,26360.057626,-9.083643,Fair,5,3,3,2.5,N,195,566,0.93,0.71,2,2,N,Very Poor,5,Wednesday,488525
162,Springfield,10024,-6212.85639559783,959.455425735733,6286.504538,-81.221126,Fair,3,1,2,1,N,84,556,0.62,1.03,71,70,N,Very Poor,8,Tuesday,223013
163,Springfield,10027,-13199.8131574712,-25189.4067632963,28438.376896,-152.344455,Poor,4,1,3,2.25,S,143,504,1.05,0.81,25,24,N,Very Poor,12,Wednesday,154238
164,Springfield,10025,-12270.7016232835,20926.3990267192,24258.695236,-30.386262,Good,3,1,2,1,N,78,357,0.8,1,96,96,N,Very Poor,7,Friday,255284
165,Springfield,10040,9514.55102009744,8224.07170026009,12576.248902,49.16092,Fair,7,3,3,2.5,N,274,634,0.89,1,5,4,N,Very Poor,12,Wednesday,731052
166,Springfield,10035,-10012.7189549194,-19281.0650399482,21725.88341,-152.557003,Fair,5,3,4,2.5,N,215,685,1.04,0.97,28,28,N,Very Poor,9,Monday,277810
167,Springfield,10054,-12832.768949724,4216.73640481917,13507.80607,-71.809926,Fair,6,3,3,3.25,S,358,1017,1.3,1,23,22,N,Fair,4,Monday,564668
168,Springfield,10053,4100.70903110656,6005.23644518011,7271.772777,34.327432,Good,5,1,6,2.5,S,295,871,1.19,0.97,48,48,N,Very Poor,12,Monday,598269
169,Springfield,10001,-12272.5536169055,20048.0429410775,23506.160853,-31.473184,Fair,4,3,2,1,N,74,111,0.99,1,16,16,N,Very Poor,8,Monday,237087
170,Springfield,10034,-6708.53255581551,28244.449712821,29030.214409,-13.361132,Very Good,4,1,4,2.75,N,183,1058,0.95,0.73,62,61,N,Very Poor,6,Monday,415815
171,Springfield,10012,6416.00764317214,21628.5902759717,22560.165589,16.522713,Fair,5,1,3,1.75,S,188,3013,0.7,0.95,33,32,N,Very Poor,12,Tuesday,523453
172,Springfield,10037,-8533.40657305158,10524.0379838206,13548.963179,-39.036836,Fair,4,1,3,2.25,S,154,556,1.15,1.47,35,34,N,Very Poor,6,Tuesday,372968
173,Springfield,10047,6661.22930734285,4006.32023787703,7773.196108,58.975676,Fair,8,3,4,2.5,N,319,894,1.04,1.17,22,22,N,Very Poor,4,Wednesday,853079
174,Springfield,10050,-1614.79731728146,16521.9224988862,16600.64738,-5.582168,Fair,8,3,3,3.25,S,344,211,0.94,0.89,17,17,N,Very Poor,7,Friday,1302908
175,Springfield,10021,12605.5339342274,4883.33431177691,13518.374154,68.823828,Fair,7,3,4,2.5,N,247,930,0.98,1.25,26,26,N,Very Poor,8,Wednesday,612735
176,Springfield,10037,-8008.55157450101,9478.17608808913,12408.574466,-40.196021,Fair,8,5,3,1.25,N,224,620,1.27,1,24,24,N,Fair,11,Tuesday,1225564
177,Springfield,10024,-7719.64806095219,472.052474157465,7734.067476,-86.50075,Fair,4,1,3,1.75,S,155,559,1.36,1,57,56,N,Very Poor,9,Monday,245816
178,Springfield,10021,13881.8877301691,6153.70404018083,15184.692304,66.092762,Fair,5,3,4,2.5,N,186,688,1.03,1.42,26,26,N,Very Poor,3,Friday,531477
179,Springfield,10012,6800.95538311395,13279.1035428299,14919.369458,27.119469,Good,7,3,3,2.75,N,261,1741,0.9,1.27,41,41,Y,Very Good,6,Monday,1495879
180,Springfield,10037,-8006.12583180017,11245.9803033412,13804.713826,-35.447444,Fair,6,3,4,3.25,S,203,395,1.26,1,0,0,N,Very Poor,4,Friday,806380
181,Springfield,10009,9111.08672864103,25712.6809711734,27279.183714,19.511382,Good,6,1,3,2,N,195,6747,0.92,1.32,20,20,N,Very Poor,11,Friday,649957
182,Springfield,10026,-14647.8238092119,752.130277975129,14667.121132,-87.060582,Good,4,1,3,1.75,S,170,563,1.08,1,64,64,N,Very Poor,10,Thursday,373706
183,Springfield,10035,-10694.0601112606,-19958.048733008,22642.584457,-151.816395,Fair,6,1,3,1.75,N,224,1305,0.86,1,45,45,N,Very Poor,2,Thursday,314839
184,Springfield,10056,-7368.0601620784,-19451.7426522962,20800.447177,-159.253982,Good,4,1,4,1.5,S,193,675,1.43,0.99,52,52,N,Very Poor,10,Thursday,207298
185,Springfield,10050,1388.89039891018,18979.0313442687,19029.783165,4.185459,Fair,5,3,2,2.5,N,137,236,1,0.39,11,11,N,Very Poor,8,Thursday,429767
186,Springfield,10012,4165.29470552937,20903.8453089188,21314.793658,11.269144,Fair,6,3,4,2.5,N,209,479,0.84,1,10,9,N,Very Poor,11,Friday,561802
187,Springfield,10033,5635.59237970339,-25346.0432364197,25965.01125,167.464432,Very Good,5,1,4,2.5,S,268,19851,1.03,1,31,31,N,Very Poor,4,Tuesday,510757
188,Springfield,10008,-10846.8633950853,19789.4896024982,22567.196198,-28.727691,Fair,4,1,2,1.75,S,175,672,1,0.9,65,65,N,Very Poor,12,Friday,300074
189,Springfield,10012,6418.64339351832,19238.1247627094,20280.641691,18.450856,Fair,6,3,3,2.25,N,280,1209,1.22,1.28,26,26,N,Very Poor,10,Wednesday,663456
190,Springfield,10034,-6483.21853496538,28644.4637679861,29368.987506,-12.753117,Fair,5,1,3,1.5,S,174,684,1.03,0.85,46,45,N,Very Poor,6,Tuesday,354731
191,Springfield,10045,11976.1176886546,-18610.3244759988,22130.783357,147.237905,Fair,3,3,2,2.5,N,126,250,1,1,11,10,N,Very Poor,8,Tuesday,197539
192,Springfield,10048,5062.94589168599,24295.696658193,24817.6207,11.771323,Fair,7,2,5,3,N,514,3611,1.46,0.88,46,21,N,Fair,4,Thursday,1189116
193,Springfield,10033,-1020.20462908466,-19522.9795709905,19549.617613,-177.008638,Fair,6,3,3,2.75,S,312,1289,1.56,0.99,28,27,N,Very Poor,5,Wednesday,372546
194,Springfield,10047,17050.6099096159,3204.64035192768,17349.150356,79.35551,Fair,5,3,3,2.75,S,227,4260,1,0.24,29,29,N,Very Poor,10,Thursday,467438
195,Springfield,10043,-9066.33995949554,6244.31295062008,11008.631363,-55.443424,Very Good,4,1,5,2.75,S,201,533,1,1.15,66,66,N,Very Poor,10,Thursday,485275
196,Springfield,10033,2686.05019758378,-26737.8334473634,26872.413422,174.263382,Good,4,1,3,2.25,S,182,894,1.11,1.09,29,29,N,Very Poor,12,Monday,229228
197,Springfield,10034,-9557.321107473,27959.3501079906,29547.718105,-18.871924,Good,4,3,4,1.75,N,169,908,1.16,0.98,39,39,N,Very Poor,8,Tuesday,352678
198,Springfield,10005,5675.19676657737,11765.8088094332,13063.005599,25.750175,Good,4,1,5,2.75,S,233,665,1.13,0.85,48,48,N,Very Poor,10,Saturday,467174
199,Springfield,10013,37.6644843035182,-722.675409537124,723.656245,177.016551,Fair,4,1,7,3,S,261,890,1.3,1.31,52,52,N,Fair,6,Monday,308309
200,Springfield,10050,788.542189952205,17111.026682855,17129.186581,2.638544,Fair,6,3,4,2.75,N,335,796,1.53,1,1,1,N,Very Poor,6,Friday,862739
201,Springfield,10054,-13289.5911737473,1916.29337111553,13427.040398,-81.794788,Fair,4,2,4,2.5,S,199,472,1.12,1,23,22,N,Very Poor,10,Thursday,303543
202,Springfield,10045,13787.9689418383,-17939.2833685307,22625.781209,142.45445,Fair,6,3,4,2.5,N,270,707,0.91,1.37,8,7,N,Fair,6,Monday,460693
203,Springfield,10025,-11131.3811358927,28006.6241992122,30137.661572,-21.675609,Very Good,4,1,4,2.75,S,187,750,1.05,1,53,52,N,Very Poor,11,Thursday,321357
204,Springfield,10053,4703.61426451026,4804.9260303008,6723.934957,44.389547,Fair,6,3,3,2.5,N,305,1070,1,1.01,20,19,N,Very Poor,9,Friday,744521
205,Springfield,10047,7723.98934762675,-2818.89449084034,8222.297586,110.049715,Fair,6,3,4,2.5,N,237,5258,1.36,1,14,14,N,Very Poor,7,Tuesday,505617
206,Springfield,10022,-14359.5497173623,26012.3491869418,29712.606387,-28.899935,Fair,5,1,4,2.25,S,263,2941,1.23,1.07,56,55,N,Very Poor,1,Friday,526846
207,Springfield,10054,-12985.4974720412,3227.55479542337,13380.592459,-76.041936,Fair,4,3,3,2.25,N,134,480,0.94,0.99,19,19,N,Very Poor,12,Monday,291511
208,Springfield,10014,-1847.59253357106,-7170.83722428709,7405.032388,-165.551778,Fair,5,3,3,2.25,N,203,740,1,1,33,32,N,Very Poor,8,Wednesday,315326
209,Springfield,10006,-16185.9370799099,16388.5073962032,23034.055957,-44.6437,Fair,4,1,2,1.75,S,123,318,0.64,0.57,60,60,N,Poor,10,Friday,417738
210,Springfield,10022,-13243.4664504602,22196.0392219342,25846.73211,-30.822795,Good,5,1,3,1,S,173,712,1.27,1,78,78,N,Very Poor,7,Thursday,329408
211,Springfield,10032,-4859.57653255771,-1754.63899843246,5166.647084,-109.853044,Good,3,1,2,1,N,82,629,0.74,1,69,68,N,Very Poor,6,Monday,180353
212,Springfield,10032,-3729.70467670018,-2166.83610644477,4313.452873,-120.155183,Fair,5,1,3,1.75,S,226,819,1.02,0.88,38,38,N,Fair,12,Tuesday,439459
213,Springfield,10033,4655.08857006711,-29004.5974132351,29375.781193,170.88208,Fair,4,1,3,1.75,N,151,26486,1.09,1.32,18,17,N,Very Poor,2,Tuesday,218966
214,Springfield,10012,5815.37968140195,21928.1585014827,22686.180289,14.853012,Good,9,3,4,2.5,N,372,3438,0.93,1.05,24,23,N,Very Poor,8,Friday,1163542
215,Springfield,10035,-8953.6380960143,-18537.8831308174,20586.907153,-154.219857,Fair,5,3,3,2.5,N,186,671,0.92,0.95,18,18,N,Very Poor,3,Tuesday,286644
216,Springfield,10005,4851.24819383224,8273.92848706288,9591.27216,30.384353,Fair,5,3,4,2.25,N,190,903,0.88,1,48,48,N,Very Poor,1,Tuesday,479567
217,Springfield,10046,9048.90331329261,17473.7852351167,19677.800223,27.377648,Fair,4,1,3,1,N,97,892,0.76,0.88,37,37,N,Very Poor,12,Monday,351936
218,Springfield,10023,1019.65514487844,-16354.4131483469,16386.168742,176.432375,Good,4,1,3,1.75,N,118,729,0.69,1.09,34,33,N,Very Poor,3,Monday,166623
219,Springfield,10055,-14603.4430825555,18463.4775006525,23540.61493,-38.341768,Good,4,2,4,2,N,130,437,1,1,71,71,N,Very Poor,5,Monday,580592
220,Springfield,10051,-10529.59324259,-12531.6356250059,16368.085572,-139.961648,Very Good,3,1,2,1,N,112,840,0.73,1,99,99,N,Fair,6,Monday,225394
221,Springfield,10034,-10009.586596969,26503.5755937143,28330.749074,-20.690011,Fair,3,1,2,1,N,78,970,0.63,1.23,63,62,N,Very Poor,9,Tuesday,258913
222,Springfield,10035,-8655.37950356347,-21239.9454301656,22935.79901,-157.828869,Good,4,1,3,1,S,152,1146,1.06,1.1,60,59,N,Very Poor,6,Thursday,222107
223,Springfield,10031,-6797.89464829127,15903.0321280333,17295.022478,-23.144723,Very Good,6,3,4,3.25,S,293,464,1.42,1.25,50,50,N,Very Poor,8,Saturday,1098134
224,Springfield,10043,-8236.90458079317,7521.68098530215,11154.473628,-47.598659,Fair,6,2,4,2.75,S,269,373,1.37,1,104,16,N,Very Poor,6,Thursday,667021
225,Springfield,10036,-12247.0406984157,-3622.79967555102,12771.635892,-106.478755,Fair,4,1,3,1,N,93,865,0.76,0.69,60,60,N,Very Poor,1,Wednesday,198232
226,Springfield,10001,-12200.7772740944,18480.1893500338,22144.443197,-33.43313,Fair,5,5,3,2.25,N,143,93,1.02,0.67,7,7,N,Very Poor,3,Thursday,497704
227,Springfield,10027,-14482.7724092609,-23974.5591264047,28009.465935,-148.864279,Fair,4,3,4,2.25,N,190,713,1.15,1,37,36,N,Very Poor,2,Thursday,214710
228,Springfield,10036,-11491.7850143853,-2812.71194410695,11830.996209,-103.753246,Fair,3,1,3,1,N,131,555,0.96,1,73,72,N,Very Poor,4,Tuesday,234900
229,Springfield,10040,12137.477308164,12820.7935222116,17654.775613,43.431728,Fair,5,3,4,2.5,N,240,694,1.1,0.98,22,22,N,Very Poor,12,Wednesday,545980
230,Springfield,10040,12588.1885965668,12921.8135301471,18039.838055,44.250717,Fair,7,3,4,3.25,N,340,5606,1.26,1.17,11,11,N,Very Poor,8,Friday,817220
231,Springfield,10052,-9490.85492039242,22755.7577914809,24655.645191,-22.639791,Good,4,2,5,1.5,N,180,946,1.02,1.27,74,73,N,Very Poor,10,Tuesday,474171
232,Springfield,10030,15303.2080094369,9303.72516300671,17909.424259,58.702108,Fair,7,3,4,2.5,N,330,1295,0.92,1.02,14,13,N,Very Poor,4,Tuesday,758785
233,Springfield,10045,10916.557859601,-17678.49344567,20777.400367,148.304463,Good,4,1,3,2.25,S,153,719,1.06,1.02,27,27,N,Very Poor,5,Wednesday,167452
234,Springfield,10033,-567.016127928795,-21968.9408919339,21976.256988,-178.52153,Fair,4,3,4,2.5,N,184,516,0.98,0.87,15,14,N,Very Poor,1,Tuesday,248391
235,Springfield,10017,15260.9392527663,25414.2397512971,29644.221174,30.9843,Fair,3,1,3,1.5,S,122,701,1.09,1,31,30,N,Very Poor,2,Wednesday,285392
236,Springfield,10025,-11293.237666545,21858.3754475243,24603.36957,-27.323361,Fair,4,1,2,1,N,80,764,0.48,0.73,74,73,N,Very Poor,8,Saturday,302461
237,Springfield,10013,1469.48136130257,-2979.45710793224,3322.128855,153.747282,Fair,4,3,3,2.5,N,149,209,1,1.32,11,11,N,Very Poor,2,Tuesday,229636
238,Springfield,10029,-16066.1217075875,5336.55063461859,16929.236232,-71.625488,Fair,4,1,3,1.5,S,161,534,1.27,1,68,68,N,Very Poor,9,Tuesday,484001
239,Springfield,10044,-8756.65573691331,12058.6946996565,14902.722488,-35.986007,Very Poor,4,2,4,1,N,172,439,1.03,1.18,113,112,N,Very Poor,6,Wednesday,374395
240,Springfield,10056,-5184.37893572978,-28370.4523317341,28840.255728,-169.644109,Fair,5,3,5,2.5,N,224,661,1.37,1,10,10,N,Very Poor,12,Tuesday,238527
241,Springfield,10039,-2518.36426896596,11229.9149338446,11508.829133,-12.639747,Very Good,5,1,4,2,N,209,961,0.9,0.95,68,68,N,Very Poor,3,Tuesday,1193016
242,Springfield,10025,-11963.5012997011,24328.0264750649,27110.482023,-26.186021,Fair,4,1,3,1.75,S,164,697,1.04,0.84,53,53,N,Very Poor,3,Wednesday,430988
243,Springfield,10036,-14349.5553632426,-460.485545911805,14356.942086,-91.838024,Fair,4,3,4,3,N,207,651,2.11,1.11,72,21,N,Very Poor,11,Monday,350436
244,Springfield,10027,-13718.5110989506,-20552.1271008997,24710.068295,-146.276955,Fair,5,1,3,1.75,N,180,1245,0.85,1,49,49,N,Very Poor,1,Monday,260583
245,Springfield,10030,9966.91520940898,7591.08586177237,12528.526783,52.706071,Good,3,2,4,2,N,137,1037,0.53,0.54,68,68,N,Very Poor,3,Friday,782483
246,Springfield,10056,-6765.50851131029,-21197.9531219111,22251.411685,-162.299071,Fair,4,1,3,2.5,S,164,803,0.93,1.08,29,29,N,Very Poor,7,Friday,237533
247,Springfield,10032,-6065.47867462407,-2164.88206541956,6440.244243,-109.642427,Very Good,4,1,3,2.25,S,158,1182,0.87,1.32,34,34,N,Very Poor,2,Tuesday,281005
248,Springfield,10054,-13209.1711728737,4184.22029676344,13856.042096,-72.423553,Fair,5,3,5,3.5,S,331,466,1.23,1,3,3,N,Very Poor,9,Thursday,543698
249,Springfield,10027,-14934.7916952565,-23284.1299352095,27662.225323,-147.323276,Poor,4,1,4,1.75,S,185,840,1.01,0.97,38,38,N,Very Poor,6,Monday,188301
250,Springfield,10024,-7869.82658800465,805.795998095099,7910.971983,-84.153826,Fair,4,1,3,1,N,105,727,0.96,1,64,64,N,Very Poor,3,Thursday,220700
251,Springfield,10043,-8686.2399731409,8867.64008134749,12413.130366,-44.407932,Fair,2,1,2,1,N,71,466,0.57,1.94,84,83,N,Very Poor,4,Tuesday,372143
252,Springfield,10055,-13251.3626241166,18727.0894519713,22941.283546,-35.283376,Good,4,1,3,1.75,S,116,384,1,1,91,91,N,Very Poor,10,Thursday,510899
253,Springfield,10041,-16409.728228792,16933.9363467537,23580.44488,-44.099306,Fair,5,3,3,2.5,S,147,123,1.04,0.98,2,2,N,Fair,3,Thursday,622352
254,Springfield,10032,-5386.52215574521,-1264.98273418427,5533.064454,-103.215983,Fair,4,1,3,1,N,121,547,0.98,0.77,54,54,N,Very Poor,9,Thursday,207407
255,Springfield,10054,-12387.392982338,1280.57862190524,12453.40863,-84.097867,Fair,3,2,4,1,N,110,708,1.12,1.04,89,89,N,Very Poor,12,Monday,274364
256,Springfield,10041,-14756.4235679546,17352.0178242773,22778.159695,-40.378352,Fair,5,5,3,2.5,N,166,220,1.23,0.99,7,6,N,Very Poor,12,Wednesday,589052
257,Springfield,10022,-13470.4211128932,21396.0268489427,25283.239703,-32.193526,Fair,5,1,3,1,N,106,724,0.55,0.73,61,61,N,Very Poor,2,Tuesday,358444
258,Springfield,10006,-15661.6115359045,15853.3910443688,22284.884642,-44.65134,Fair,4,3,3,2.5,S,121,82,0.98,0.63,8,8,N,Very Poor,8,Wednesday,367827
259,Springfield,10026,-14563.428990114,4398.68278411516,15213.213802,-73.193783,Good,4,1,3,2,S,190,447,1.25,1,91,91,N,Very Poor,7,Monday,511305
260,Springfield,10005,4549.42520837059,9518.92975139792,10550.22717,25.544746,Fair,4,1,4,1.5,N,119,688,0.98,1,57,57,N,Very Poor,8,Monday,323373
261,Springfield,10030,15607.6926018496,7925.86274241515,17504.838433,63.077733,Fair,7,3,4,2.5,N,292,1231,1.11,1.27,20,20,N,Very Poor,4,Tuesday,751467
262,Springfield,10015,-2511.65947140719,26751.2338738453,26868.884366,-5.363747,Fair,4,1,4,2,S,145,1036,0.99,1,55,54,N,Very Poor,8,Wednesday,299692
263,Springfield,10038,8557.71043998102,-6108.67160312212,10514.289169,125.520035,Fair,4,3,3,2.25,N,192,1316,1.33,1.02,25,24,N,Very Poor,7,Friday,333246
264,Springfield,10048,7087.13400810532,25109.4623227605,26090.468884,15.761695,Good,4,1,4,2.75,S,245,1397,1.47,0.91,40,40,N,Very Poor,10,Friday,440840
265,Springfield,10055,-15879.7728798077,18489.0522835983,24372.366341,-40.658436,Fair,4,1,3,1,N,85,419,0.67,0.9,67,67,N,Very Poor,6,Wednesday,409628
266,Springfield,10032,-4181.88532651053,-2299.94721211126,4772.622137,-118.80985,Good,3,1,3,1,S,89,592,0.8,0.97,70,69,N,Very Poor,8,Thursday,253749
267,Springfield,10051,-10682.3953447013,-13543.0870853716,17249.022526,-141.734645,Fair,5,3,3,2.25,N,241,1415,1,1,31,31,N,Good,7,Monday,473500
268,Springfield,10032,-3956.76133968219,-3667.62289883294,5395.129102,-132.828221,Fair,3,1,1,0.75,N,87,2731,0.47,1.6,75,75,N,Very Poor,6,Wednesday,167958
269,Springfield,10053,3875.93315833147,4570.8369023528,5992.946507,40.296949,Fair,5,1,3,2.25,S,179,784,0.77,0.97,39,39,N,Fair,1,Friday,551955
270,Springfield,10044,-8903.97918781616,14026.8630846201,16614.26295,-32.406584,Fair,4,1,3,2,S,171,263,1.01,0.76,96,96,N,Very Poor,4,Thursday,661647
271,Springfield,10007,-2520.72494018002,5759.74109213148,6287.183127,-23.636376,Fair,5,1,4,1.75,N,201,883,1.14,1,54,53,N,Very Poor,7,Wednesday,738996
272,Springfield,10036,-15403.9671916418,-402.214536063145,15409.217429,-91.495716,Good,5,3,4,2.25,S,268,509,1.74,1.14,90,90,N,Poor,6,Friday,588419
273,Springfield,10014,-942.47590590115,-6092.60903905642,6165.074674,-171.206519,Fair,5,1,4,2,N,173,713,0.82,0.89,48,47,N,Very Poor,3,Tuesday,284858
274,Springfield,10034,-8956.34367008097,28803.4074410596,30163.759251,-17.272944,Fair,4,1,4,2.5,S,146,894,1.18,1.06,44,44,N,Very Poor,3,Thursday,321767
275,Springfield,10054,-12838.8948468136,1426.08796797165,12917.853838,-83.661818,Fair,4,1,3,1,N,98,463,0.87,1.08,56,55,N,Very Poor,1,Tuesday,280635
276,Springfield,10015,-1086.74304511385,28852.2045351921,28872.663836,-2.157075,Fair,5,3,3,1.75,N,168,868,0.86,0.97,37,37,N,Very Poor,4,Tuesday,238256
277,Springfield,10002,1848.18457206901,-9049.77058882973,9236.56505,168.457523,Good,6,3,4,2.5,N,279,831,1.09,1.11,25,25,N,Very Poor,6,Friday,415128
278,Springfield,10017,14814.0175929104,24223.3977440542,28394.156362,31.448213,Fair,4,3,3,2.5,N,148,314,0.88,1,15,15,N,Very Poor,8,Wednesday,264258
279,Springfield,10050,1088.40503910185,19968.5079717936,19998.148318,3.119881,Fair,5,1,3,1.75,S,154,947,0.86,1.14,40,40,N,Very Poor,8,Monday,476996
280,Springfield,10043,-8159.58394583676,9022.53624542345,12164.907335,-42.124801,Fair,6,3,3,3.25,S,280,518,1.47,0.85,109,9,N,Fair,4,Friday,1068065
281,Springfield,10010,939.360413634545,13264.0972908909,13297.318336,4.050911,Good,5,1,6,2.75,S,263,982,1.38,0.98,48,48,N,Very Poor,10,Thursday,619727
282,Springfield,10050,-1238.44443583657,20368.8019674016,20406.416594,-3.47936,Very Good,4,1,4,2.75,S,177,1053,1.08,1,38,38,N,Very Poor,3,Tuesday,553447
283,Springfield,10016,-13077.2610861593,-4154.6716071452,13721.37215,-107.625155,Fair,5,1,4,1.75,S,193,1179,1.02,1.03,47,46,N,Very Poor,11,Tuesday,254055
284,Springfield,10008,-7469.30652260797,19506.2193902218,20887.391767,-20.952804,Good,4,1,3,2,S,184,558,1.57,1,57,57,N,Very Poor,8,Thursday,560712
285,Springfield,10042,-9596.84835416985,3910.3382459108,10362.926398,-67.831037,Fair,4,2,4,1.5,N,131,622,0.9,1.2,89,88,N,Very Poor,11,Thursday,306539
286,Springfield,10018,-2906.81062653196,-14141.3348999387,14436.997637,-168.384405,Fair,5,1,4,2.5,S,226,722,1.16,0.96,49,48,N,Very Poor,2,Tuesday,244405
287,Springfield,10036,-11866.2433429188,-1666.80261948808,11982.736,-97.99579,Fair,5,3,3,2.5,N,160,378,0.85,0.99,1,0,N,Very Poor,5,Monday,306975
288,Springfield,10041,-15583.2543880389,17065.0898544352,23109.632387,-42.401256,Fair,5,5,3,3,N,162,102,1.28,0.93,8,8,N,Very Poor,3,Wednesday,519286
289,Springfield,10001,-12348.2990857149,19725.767261663,23272.008602,-32.046501,Fair,4,1,3,1.75,N,124,474,0.86,1,62,62,N,Very Poor,10,Friday,349306
290,Springfield,10041,-15808.5538655117,17065.696465472,23262.595968,-42.810022,Fair,4,2,5,2,N,169,452,1.34,1,116,116,N,Very Poor,3,Thursday,467685
291,Springfield,10019,-15023.3458551516,1153.33614660331,15067.551392,-85.610037,Good,4,1,4,1.5,S,134,298,0.88,0.5,56,56,N,Poor,5,Saturday,519741
292,Springfield,10025,-12345.9875019434,20815.3732553342,24201.305154,-30.672973,Good,4,1,2,1,N,140,357,1.28,1,92,45,N,Very Poor,9,Thursday,294256
293,Springfield,10011,8120.24153267625,-16904.7783810792,18753.929046,154.342612,Very Good,4,1,4,1.75,S,165,838,1.26,1.06,32,32,N,Very Poor,6,Wednesday,233342
294,Springfield,10001,-11674.1581562861,19001.6778155292,22301.339163,-31.565531,Fair,6,3,2,2.5,N,108,75,0.99,0.72,7,6,N,Very Poor,10,Wednesday,422449
295,Springfield,10047,12467.5040556372,-976.230775504495,12505.666072,94.47724,Fair,7,2,4,2.75,N,337,21454,1.36,2.54,15,14,N,Very Poor,8,Wednesday,683813
296,Springfield,10002,1093.84841643638,-9183.3750157573,9248.290709,173.207399,Good,4,1,5,2.5,S,207,873,1.25,1.22,48,48,N,Very Poor,6,Wednesday,263959
297,Springfield,10012,4766.35290163841,20103.7773610105,20661.074129,13.33784,Good,4,1,3,1.75,N,137,907,0.82,1.02,37,37,N,Very Poor,3,Monday,431529
298,Springfield,10035,-10618.9452965443,-20213.8934854784,22833.385405,-152.28575,Good,5,1,4,1.75,S,170,1163,0.9,1,57,57,N,Very Poor,5,Monday,248786
299,Springfield,10054,-13205.0251506066,6018.71670702424,14511.982636,-65.496982,Fair,4,1,2,1.5,S,106,232,0.76,0.5,26,25,N,Poor,2,Tuesday,311630
300,Springfield,10017,16312.6699052781,24761.0964953736,29651.561495,33.376988,Fair,5,3,4,2.5,N,261,1198,1,1.26,15,15,N,Very Poor,6,Monday,498142
301,Springfield,10051,-9700.51562295113,-13266.845234186,16434.998808,-143.826296,Good,4,1,2,1.5,N,152,1352,0.72,1.46,60,59,N,Poor,2,Wednesday,284573
302,Springfield,10022,-13316.0308714715,23274.7017180526,26814.705261,-29.774938,Fair,7,1,3,2.5,S,240,759,1.56,1,59,18,N,Very Poor,7,Tuesday,615904
